documento,campo,vacio_real,prediccion_sistema
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,FECHA,1,1
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,DEPARTAMENTO,1,1
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,CARRERA,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,ASIGNATURA,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,PERIODO,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,NIVEL,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,DOCENTE,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,NRC,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,PRÁCTICA No,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,TEMA DE LA PRÁCTICA,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,NUMERO DE HORAS,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,INTRODUCCIÓN,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,OBJETIVOS,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,EQUIPOS,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,MATERIALES E INSUMOS,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,REACTIVOS,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,MUESTRA / OTROS,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,PRECAUCIONES/ INSTRUCCIONES,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,ACTIVIDADES POR DESARROLLAR,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,RESULTADOS OBTENIDOS,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,CONCLUSIONES,0,0
3.2 Guia Laboratorio ABC Especifica un sistema de Reidentificación de personas utilizando técnicas avanzadas computacionales.pdf,RECOMENDACIONES,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,FECHA,1,1
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,DEPARTAMENTO,1,1
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,CARRERA,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,ASIGNATURA,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,PERIODO,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,NIVEL,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,DOCENTE,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,NRC,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,PRÁCTICA No,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,TEMA DE LA PRÁCTICA,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,NUMERO DE HORAS,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,INTRODUCCIÓN,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,OBJETIVOS,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,EQUIPOS,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,MATERIALES E INSUMOS,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,REACTIVOS,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,MUESTRA / OTROS,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,PRECAUCIONES/ INSTRUCCIONES,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,ACTIVIDADES POR DESARROLLAR,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,RESULTADOS OBTENIDOS,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,CONCLUSIONES,0,0
3.3 Guia Laboratorio ABC Implementa un sistema inteligente utilizando procesamiento de lenguaje natural y Machine Learning.pdf,RECOMENDACIONES,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,FECHA,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,DEPARTAMENTO,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,CARRERA,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,ASIGNATURA,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,PERIODO,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,NIVEL,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,DOCENTE,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,NRC,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,PRÁCTICA No,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,TEMA DE LA PRÁCTICA,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,NUMERO DE HORAS,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,INTRODUCCIÓN,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,OBJETIVOS,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,EQUIPOS,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,MATERIALES E INSUMOS,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,REACTIVOS,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,MUESTRA / OTROS,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,PRECAUCIONES/ INSTRUCCIONES,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,ACTIVIDADES POR DESARROLLAR,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,RESULTADOS OBTENIDOS,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,CONCLUSIONES,0,0
1.1 Guía Laboratorio ABCImplementa algoritmos de búsqueda aplicando técnicas de búsqueda_20260706_133558.pdf,RECOMENDACIONES,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,FECHA,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,DEPARTAMENTO,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,CARRERA,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,ASIGNATURA,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,PERIODO,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,NIVEL,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,DOCENTE,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,NRC,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,PRÁCTICA No,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,TEMA DE LA PRÁCTICA,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,NUMERO DE HORAS,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,INTRODUCCIÓN,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,OBJETIVOS,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,EQUIPOS,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,MATERIALES E INSUMOS,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,REACTIVOS,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,MUESTRA / OTROS,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,PRECAUCIONES/ INSTRUCCIONES,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,ACTIVIDADES POR DESARROLLAR,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,RESULTADOS OBTENIDOS,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,CONCLUSIONES,0,0
2.2 Guia Laboratorio ABC Implementa Redes Neuronales Artificiales_20260706_133733.pdf,RECOMENDACIONES,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Modalidad,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Departamento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Área de Conocimiento,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Nombre Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Período Académico,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Código,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,NRC,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Nivel,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Docente,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Sesiones Semanales,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Proyecto Integrador,0,0
Silabo_NRC-21379_Desarrollo_Aplicaciones_Moviles_E_20260708_194118.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Modalidad,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Departamento,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Área de Conocimiento,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Nombre Asignatura,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Período Académico,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Código,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,NRC,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Nivel,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Docente,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Sesiones Semanales,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Proyecto Integrador,0,0
Silabo_NRC-21495_Aseguramiento de la Calidad del SW_Edison_Espinosa_VII-Software-DASyAS_202550-signed-signed_20260706_185138.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Modalidad,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Departamento,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Área de Conocimiento,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Nombre Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Período Académico,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Código,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,NRC,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Nivel,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Docente,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Sesiones Semanales,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Proyecto Integrador,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260709_132128.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Modalidad,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Departamento,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Área de Conocimiento,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Nombre Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Período Académico,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Código,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,NRC,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Nivel,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Docente,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Sesiones Semanales,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Proyecto Integrador,0,0
Silabo_NRC-22639_Auditoria-Tecnologia-Informacion-_20260712_133514.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Modalidad,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Departamento,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Área de Conocimiento,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Nombre Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Período Académico,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Código,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,NRC,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Nivel,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Docente,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Sesiones Semanales,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Proyecto Integrador,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260709_132127.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Modalidad,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Departamento,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Área de Conocimiento,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Nombre Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Período Académico,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Código,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,NRC,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Nivel,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Docente,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Sesiones Semanales,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Proyecto Integrador,0,0
Silabo_NRC-22670_Tecnologias_Sistemas_Informacion__20260712_133512.pdf,Perfil sugerido del docente,0,0
laboratorio tachado_20260706_164630.pdf,FECHA,1,1
laboratorio tachado_20260706_164630.pdf,DEPARTAMENTO,1,1
laboratorio tachado_20260706_164630.pdf,CARRERA,0,0
laboratorio tachado_20260706_164630.pdf,ASIGNATURA,0,0
laboratorio tachado_20260706_164630.pdf,PERIODO,0,0
laboratorio tachado_20260706_164630.pdf,NIVEL,0,0
laboratorio tachado_20260706_164630.pdf,DOCENTE,0,0
laboratorio tachado_20260706_164630.pdf,NRC,0,0
laboratorio tachado_20260706_164630.pdf,PRÁCTICA No,0,0
laboratorio tachado_20260706_164630.pdf,TEMA DE LA PRÁCTICA,0,0
laboratorio tachado_20260706_164630.pdf,NUMERO DE HORAS,0,0
laboratorio tachado_20260706_164630.pdf,INTRODUCCIÓN,0,0
